"Buildings","Australia","10.509795","10.972997","11.113137","13.216407","10.9278321","11.5430209","11.3939293","11.9059406","11.5877576","11.7711333","11.0262882","10.4760293","10.8613847","10.2968337","10.6532198","10.7441353","10.7617859","11.2069564","10.9702497","11.3849124","12.0166848","12.0952837","12.4743522","12.9503232","12.8229706","13.5147586","13.893622","14.1239784","14.4386169","14.4448788","14.7695618","15.0563651","16.1844526","17.4476315","17.3964955","17.8465008","17.5795837","17.7508335","17.9184123","18.5336311","18.8059388","19.090957","19.3280383","19.6342332","20.2309957","21.0930708","21.60161932","22.16143277","22.47788529","25.96718704"
"Buildings","Austria","14.82967246","13.66583388","13.9267949","15.44948812","13.69186979","13.6737029","14.69538235","14.32566751","14.96407137","16.49316509","18.12470656","17.41386281","17.50555228","16.31483767","16.3661069","17.10099646","16.56831228","16.61818886","14.48854466","13.52407551","13.12707447","14.47970802","13.76766467","13.43425593","12.41277521","13.56084579","14.97114202","13.45184799","13.50127395","14.01209835","12.87289769","14.05466424","13.35008443","14.10646487","13.62321049","12.97578234","12.45201347","10.57768536","11.2776485","10.34194879","10.70891313","9.15490956","8.9181431","8.8989678","8.0513735","8.30814128","8.4792048084","8.9755418245","8.851019831","9.0533212198"
"Buildings","Azerbaijan","3.0774112","3.0774112","3.3118323","3.5433831","3.7616357","4.532359","4.3713397","4.5816441","4.7937698","5.0136579","5.880285","6.2534971","6.4712285","6.7045762","6.9750437","7.2703447","7.4839298","7.7667681","8.051542","8.2023643","9.1967133","7.8026332","6.29622482","4.1353014","6.2418288","5.0323185","5.1189622","4.8317899","5.2348797","5.6771096","5.9547852","5.8822112","5.5922169","6.0104375","6.0322348","6.6341704","5.9682732","6.1081156","7.4284474","6.9736175","7.1493749","7.2719627","6.3350778","6.2158532","6.7228506","7.0679085","7.15929649","6.99454959","7.15932462","7.73399699"
"Buildings","Bahamas","0.576634096","0.576634096","0.798473195","0.847486655","0.640072995","0.814975535","0.577550686","0.694364736","0.609822835","0.640885705","0.569040595","0.695029795","0.524955372","0.401081602","0.418781971","0.375545557","0.456799039","0.509336439","0.480020067","0.575890167","0.611343029","0.541532554","0.422560202","0.387269039","0.408400573","0.492338733","0.558926321","0.545059294","0.340409125","0.394275479","0.308123795","0.300706007","0.321389938","0.362036066","0.312756016","0.283635847","0.259526321","0.269312415","0.156612019","0.201868904","0.264461601","0.173155289","0.30508204","0.514781945","0.379500891","0.363423312","0.367892358","0.295710996","0.304544571","0.297130282"
"Buildings","Bahrain","0.046249","0.046249","0.0402545","0.0370909","0.0430854","0.0460511","0.0490168","0.0520456","0.0550113","0.0639715","0.067333","0.0702987","0.0701008","0.0731296","0.0822246","0.0851903","0.0915175","0.1041","0.1100945","0.1162238","0.1258406","0.1380904","0.1473833","0.1473833","0.1566762","0.1565414","0.1754513","0.247657","0.316968","0.1686021","0.1778862","0.1871791","0.1931736","0.208524","0.220845","0.233033","0.1886966","0.1946916","0.2193347","0.2251311","0.2188039","0.2249965","0.2339565","0.2523354","0.2486499","0.2732214","0.2759477","0.2799883","0.2758375","0.2829809"
"Buildings","Bangladesh","0.8702187","0.8702187","0.8702187","0.7359949","0.963499","1.21972","1.3953495","1.4015069","1.4774525","1.6449621","1.7489654","1.940457","1.9346657","1.7967605","1.7744284","2.0508011","2.3039996","2.5035163","2.4683806","3.0474316","2.9960606","2.8087959","2.9425498","3.0731655","3.2667949","3.7734148","4.0507444","4.6179737","4.9170654","4.9235383","4.900932","5.7453241","6.2304202","6.7757274","7.4327484","7.4273129","7.614955","7.8396923","8.0662682","8.1266671","9.0859149","10.1755556","10.1532042","9.763685","10.369963","10.8118734","11.5035723","12.2860885","13.1469865","15.0430029"
"Buildings","Barbados","0.143450683","0.143450683","0.195344021","0.200721168","0.152325415","0.19246973","0.143290292","0.169255782","0.154353264","0.165696854","0.1503354613","0.176815944","0.157938524","0.171554503","0.198050962","0.223756976","0.274127789","0.256452619","0.233933513","0.287144474","0.280468368","0.280839068","0.258709202","0.233172335","0.212771572","0.218600646","0.211746465","0.247728949","0.158110424","0.210002927","0.190951475","0.155959211","0.165136001","0.152916915","0.095824264","0.104328927","0.092949783","0.09220569","0.072579806","0.099618041","0.120498369","0.089020264","0.144831515","0.253417262","0.196747183","0.209240435","0.21488395","0.178301539","0.186639363","0.189786601"
"Buildings","Belarus","10.103554428","10.103554428","10.679398966","11.232514346","11.745370935","12.837529993","13.12385316","13.476300916","13.832968028","14.17885536","14.940369884","14.966837141","14.960014262","15.051243008","15.258205152","15.452307852","15.52207694","15.642026634","15.8437014","15.880904981","17.7659598","17.0801463","15.3746685","14.1128954","10.8278335","10.1573914","10.3436189","8.7723291","7.8244717","7.62421828","8.13068785","7.18114765","6.98921525","6.9201009","6.84895577","7.14134155","7.3541442","7.31698975","7.5337629","7.16838215","7.3310116","7.4513391","7.8554107","7.8460657","7.4702993","7.092912","7.182622308","7.311521575","7.814270798","7.934977917"
"Buildings","Belgium","35.884160511","33.066236958","36.309934229","36.831834929","33.134407594","34.546578419","32.452294463","32.810981136","36.0325285","38.22136415","33.67326825","30.2299582","27.6908518","25.9067111","26.0691911","29.3797013","30.7640481","30.1367025","27.6577078","25.8346865","26.1211905","29.15717565","29.58462885","29.0410409","28.99945915","30.6144074","35.4155683","32.5162544","31.9254462","30.152689","28.8444616","29.811241","28.23761972","30.7601502","31.3574632","31.032714","28.15544802","24.4760161","28.4956024","26.33104801","29.01259017","23.9270849","24.6694566","27.2729066","21.7931465","24.4188654","24.479247548","24.198210603","24.785113928","24.828255038"
"Buildings","Belize","0.0288316958","0.0288316958","0.0399237228","0.0423743438","0.0320036134","0.0407487238","0.0288774843","0.0347181754","0.0304911349","0.0320443109","0.0284519866","0.0330966959","0.0291641118","0.0293474473","0.0339553123","0.0341404068","0.0553695977","0.0424447081","0.0282363997","0.0454650438","0.0745540968","0.0731800229","0.0545238681","0.0469415801","0.0453779693","0.0572487279","0.0465771554","0.0681323638","0.0378232711","0.0492844689","0.059002457","0.0767760951","0.0820569644","0.0762182048","0.071330424","0.0601651516","0.0550511152","0.064122057","0.0291370686","0.0288384336","0.0377801408","0.0247364738","0.043583074","0.0679901004","0.0504901394","0.0532562717","0.0539112464","0.0433337106","0.0434283","0.044902935"
"Buildings","Benin","0.0409111","0.0409111","0.0598208","0.0598208","0.0787305","0.0787305","0.0693116","0.0693116","0.0850577","0.0850577","0.091313","0.0724033","0.066148","0.0409111","0.0409111","0.0566572","0.0283286","0.0346558","0.0378194","0.0346558","0.0346558","0.025165","0.0378194","0.0314922","0.0378194","0.0409111","0.2265747","0.2549037","0.2738127","0.2863957","0.2988435","0.5314127","0.6222038","0.7069283","0.8265703","0.9213798","1.0414204","1.0727161","1.1072349","1.1385306","1.1795106","0.9212679","0.6154745","0.2881336","0.1812731","0.073485","0.09085327","0.09186295","0.09671809","0.10058707"
"Buildings","Bermuda","0.0768846438","0.0768846438","0.106463135","0.112998283","0.085343132","0.108663145","0.0770066225","0.0925819885","0.0813095451","0.0854514161","0.0758721194","0.077225537","0.0680497452","0.0782599083","0.0905475058","0.0796610497","0.0968968717","0.1414823124","0.155300718","0.197015378","0.1341973459","0.1170880199","0.0817857721","0.0821478826","0.0794112961","0.0801482931","0.093154357","0.0908432222","0.0504309642","0.0657126215","0.0524465212","0.0447860391","0.0547046683","0.050812171","0.0493824278","0.0386777186","0.035389993","0.0512976392","0.0291370686","0.041197754","0.0539716318","0.0353377703","0.062261614","0.0582773614","0.0453608092","0.0517212624","0.0523571736","0.0420845382","0.0433417845","0.042286571"
"Buildings","Bhutan","0.000885957383","0.000885957383","0.000784169193","0.00101682796","0.00142177694","0.00087230848","0.000815148013","0.000415622363","0.000635437813","0.000702756413","0.00087491056","0.0060886701","0.0081457258","0.0086605115","0.0045625616","0.0064537711","0.0049488438","0.0073710857","0.0077749901","0.0091834876","0.0198076715","0.0190157681","0.0166986991","0.0139332513","0.0153390263","0.0236084585","0.021598485","0.027779891","0.026534105","0.027629997","0.009914044","0.009576884","0.0088412085","0.007218255","0.0081202255","0.0062332339","0.0079164428","0.017112558","0.017104917","0.021998228","0.022676614","0.02636294","0.025877745","0.0176939168","0.01714923","0.015667072","0.014998754","0.015679962","0.016375941","0.017446739"
"Buildings","Bolivia","0.3734295","0.3734295","0.4045893","0.4542","0.5032888","0.5488811","0.582017","0.617731","0.644019","0.631766","0.6756265","0.7256304","0.7273858","0.7990934","0.7919302","0.7903695","0.6926628","0.7187459","0.666701","0.6793289","0.6377837","0.6649701","0.7133855","0.6660895","0.7219159","0.779128","0.8330194","0.9575505","0.976664","0.9806211","1.4319133","1.4652674","1.5417245","1.6501148","2.0096776","2.0056372","2.2429182","2.2958067","2.4961789","2.4252686","3.0477698","3.3192767","4.3539428","3.7571059","4.2331087","4.4680318","4.9331635","5.7176328","5.7946194","5.9120574"
"Buildings","Bosnia and Herzegovina","2.57611125","2.57611125","2.891198","2.33750159","3.13050071","3.48998945","3.31156093","3.69231331","2.94764756","2.60997924","2.5981806","2.589135061","4.374376573","5.56167148","4.5217937","4.6105959","3.7020355","3.754062","2.6679111","3.5594837","5.1444812","5.1098883","4.302217","3.7951255","0.7594077","0.8270145","0.6592378","0.9693845","0.855685","0.817086","1.19075321","1.25935512","1.11547025","1.7331675","1.6988279","1.9054285","1.5266921","1.6781466","2.0192573","1.27933415","1.5844047","1.6300554","1.49242335","1.2099059","1.2429669","1.3575012","1.53420049","1.56275018","1.57985963","1.84690355"
"Buildings","Botswana","0.0924959344","0.0924959344","0.090054023","0.092497673","0.094846201","0.102791108","0.118873958","0.112892336","0.104125718","0.114117243","0.117260753","0.0465828","0.0465828","0.0495485","0.0559211","0.0635309","0.0761069","0.0758526","0.0851682","0.1270616","0.1353667","0.1355354","0.1534625","0.1739884","0.1749309","0.1492862","0.160449","0.1501794","0.3790303","0.2257473","0.2969886","0.3819403","0.3994054","0.3053571","0.2487819","0.1843191","0.1938575","0.307148","0.2039091","0.2530938","0.1963098","0.1845524","0.206869","0.203501","0.2251926","0.1572747","0.15736889","0.1633495","0.16447871","0.16327757"
"Buildings","Brazil","7.888889","7.888889","9.0646068","10.5159762","10.9597222","11.5496656","12.7203976","13.3748686","14.1636912","16.0584533","17.5908535","17.5581835","19.1585531","19.9689972","19.4820772","21.774688","22.4210756","24.4105692","26.4011643","27.2402447","27.5384247","27.2545679","28.5331184","29.7389429","31.4757679","33.2949428","34.0084703","36.096104","34.7181181","36.169491","35.6098632","37.2126123","36.6516307","34.5155638","34.9875711","34.2460195","34.3454729","35.9568893","37.8616564","37.0037498","38.003095","37.7659916","38.4162971","38.7517766","39.7021525","39.8713026","37.53970575","37.95048723","36.3352526","36.62410691"
"Buildings","British Virgin Islands","0.00311382532","0.00311382532","0.00431175749","0.00457643679","0.00345640039","0.00440087309","0.00311877302","0.00374956118","0.00329303669","0.00346077809","0.0030728217","0.00562644283","0.00496763823","0.00498906268","0.0053083453","0.0054966074","0.00731828562","0.00873218232","0.00930334502","0.01067427028","0.01050227185","0.01030871521","0.01018536265","0.00875012583","0.00850007342","0.00857895162","0.00974440945","0.00952868633","0.00528978217","0.00689270218","0.00548617339","0.0053540986","0.00572236428","0.00531520387","0.00548694137","0.00429750785","0.00393221718","0.0085496089","0.0072842678","0.0082395331","0.0107943347","0.0070675564","0.0124523315","0.0194257337","0.0176478624","0.0180358336","0.0182576345","0.0146754421","0.0151138415","0.0147458721"
"Buildings","Brunei","0.0181183","0.0181183","0.0181183","0.0181183","0.0181183","0.0181183","0.0181183","0.0181183","0.0181183","0.0181183","0.0277513","0.0275307","0.0368463","0.0368463","0.0366257","0.0428408","0.0364909","0.0364909","0.0426429","0.0426429","0.0458065","0.0456086","0.0518237","0.0580498","0.0641791","0.0572802","0.0602459","0.0696583","0.0603427","0.0603427","0.060048","0.0598905","0.0598905","0.0598905","0.0481221","0.0511509","0.0756225","0.1086087","0.2371383","0.217261","0.0996674","0.1028645","0.0994424","0.148931","0.1755109","0.1234369","0.1268824","0.1306237","0.1339867","0.1360558"
"Buildings","Bulgaria","25.8060407","25.8060407","26.38149025","28.404276","27.7947287","30.34896004","29.89269827","29.4945577","27.0028664","29.48741","30.8427702","27.7049855","27.3057731","27.5349706","26.4865016","23.8196873","24.4679641","24.4203945","14.6431382","14.5412594","7.767469405","5.53234452","5.263472275","5.83350197","5.372224205","4.03539458","4.52405831","3.047344455","3.250580305","2.71542501","2.225991105","2.0561757","2.4248072","2.58646771","2.121203095","2.12429387","2.368728445","2.075572705","1.8305375","1.59709665","1.750516105","1.9858881","1.92960543","1.66427861","1.418959855","1.568984155","1.511118613","1.577386934","1.496836162","1.470818305"
"Buildings","Burkina Faso","0.0924959344","0.0924959344","0.090054023","0.092497673","0.094846201","0.102203868","0.089357318","0.086100896","0.075908538","0.085371543","0.082529743","0.071460836","0.081337126","0.08387993","0.07896106","0.0799685829","0.075246451","0.098540421","0.089838401","0.093203183","0.074325131","0.112574126","0.095683163","0.10855869","0.112271981","0.106142543","0.116809521","0.20216767","0.177441908","0.176331703","0.169863298","0.157755995","0.140348552","0.182297174","0.187020746","0.183052608","0.158168951","0.176158062","0.266214131","0.20578666","0.21482965","0.23100966","0.24724916","0.32364742","0.36122228","0.3672229","0.37817566","0.39108468","0.41175531","0.42822562"
"Buildings","Burundi","0.0154159929","0.0154159929","0.0150089674","0.0154163084","0.0158076361","0.017033948","0.0148929193","0.014350118","0.012651435","0.0142285584","0.013754984","0.0238202615","0.0135561827","0.0279600018","0.026320337","0.0266562052","0.0214989578","0.028154401","0.051336198","0.053258989","0.042471448","0.070358859","0.059802023","0.060310354","0.062373292","0.058967999","0.05840466","0.063177304","0.0709768118","0.0705326878","0.0530823472","0.0591584946","0.0526307053","0.0643401651","0.0660073522","0.0538390637","0.0465201888","0.0463574309","0.0285229202","0.025723315","0.026853718","0.02887621","0.030906144","0.023117666","0.027484053","0.026126098","0.026905426","0.027823855","0.028731291","0.029570953"
"Buildings","Cabo Verde","0.0770800631","0.0770800631","0.075045031","0.077081342","0.079038379","0.085169886","0.074464484","0.071750738","0.063257122","0.071142983","0.068774899","0.059550814","0.027112419","0.0279600018","0.026320337","0.0266562052","0.0086123585","0.0124911499","0.0128340533","0.0133147268","0.0106178795","0.028143624","0.023920822","0.024124134","0.024949341","0.023587237","0.023361964","0.025270977","0.0236588822","0.0235109572","0.0318492843","0.0197194985","0.0175435675","0.0214467064","0.0440048881","0.0430713101","0.0372161488","0.0463574309","0.0475383501","0.042872192","0.04475614","0.048127048","0.051510225","0.084764776","0.09365517","0.10881424","0.11206023","0.11588533","0.12201","0.12689067"
