"country_name","1970.0","1971.0","1972.0","1973.0","1974.0","1975.0","1976.0","1977.0","1978.0","1979.0","1980.0","1981.0","1982.0","1983.0","1984.0","1985.0","1986.0","1987.0","1988.0","1989.0","1990.0","1991.0","1992.0","1993.0","1994.0","1995.0","1996.0","1997.0","1998.0","1999.0","2000.0","2001.0","2002.0","2003.0","2004.0","2005.0","2006.0","2007.0","2008.0","2009.0","2010.0","2011.0","2012.0","2013.0","2014.0","2015.0","2016.0","2017.0","2018.0","2019.0"
"Afghanistan","1.477495480693","1.475813435693","1.529542536693","1.486272355486","1.913149329486","1.713585897486","1.630803056693","1.894226898693","1.639085172693","1.764070125693","1.74727317214","2.05098052071","1.99340624524","2.66671783907","2.684880995","3.39104236444","3.17121992003","2.8064330486","2.70149150224","2.56538403633","2.58238902879","2.49006717193","1.717604239","1.5781868294","1.2841498443","1.1443007773","1.165052995","1.153761079","1.165539451","1.1178100886","1.095767919","0.9863717657","0.8597840866","0.6831198526","0.77934530257391","1.08153357226372","1.1600795897504","1.20302308926165","2.7074201427949","4.248142356308","5.6419219664721","6.9232136869071","9.6956963483041","16.3402576462166","10.3705940391803","9.8525739077612","9.4815688277612","9.9912861677612","10.4045863277612","10.9988564877612"
"Albania","4.715733754686","4.716045872686","5.37030690464","4.794842516412","5.1614383184","5.23530385976","5.59762171993","5.98879614372","6.8180496439","7.92327611302","8.06156548346","7.0647837355","7.26782689105","7.78379088292","8.42006947453","8.064292707522","8.143302771658","8.289432883608","8.193152797908","7.892301310522","6.647136024262","4.435282089732","2.42020374767","2.275252046322","2.387205900098","2.112509893326","2.101449418384","1.62887640381","1.954125436122","3.121122289666","3.264441152262","3.47238504097","4.029973615542","4.233618607752","4.43600203588","4.199136832218","4.16061179674","4.26875227654","4.2224251304","4.31750520254","4.5996947895","4.99516967217","4.55461084806","4.78774852475","5.32228758108","4.97595050849","4.8152451444","5.465281993666","5.446471557571","5.659284520171"
"Algeria","18.92517659667","22.31018286967","34.36886389852","46.46895181234","39.29491147659","35.70425859998","46.31658919234","51.28490285305","56.55471130066","56.52300930382","56.59156904049","53.23986739123","54.89316863547","57.45307493104","60.49682017598","69.79616615887","72.64039377657","69.80686328492","70.54608437555","71.00583982022","67.9693257448","72.07723234123","79.9979471815","80.25218480911","77.7139892237","80.30449464244","79.19204810064","77.63599383214","77.77438775075","81.00771062185","83.69807022189","82.10072249026","86.58955162912","93.04484894678","92.69451619053","98.21417512491","103.36837325867","105.99260066284","110.81162409617","114.20143554177","116.43738652397","122.7905633158","137.14872915649","141.45051578492","152.70786299608","162.42489025295","160.64125733495","159.91020299354","171.32523035247","180.56991648247"
"Angola","8.95256826035","8.53830477735","10.38855868011","11.371997330211","11.832576527977","10.929283706428","7.316238948335","12.056612081804","14.238035958033","14.20325458113","14.340821004266","13.254526518737","12.793999388844","13.249975656426","13.388746882557","14.139485062662","14.288196479622","14.553280072547","15.004022411112","15.166935755876","11.296596664387","11.84939937191","12.194742976818","12.211972315499","11.566750832153","13.038112980718","15.771514504099","16.498972923898","17.13632807511","18.132880909514","16.613193694899","16.292817261422","16.034843009252","17.448420005563","17.503684558528","15.977531770589","16.733201936169","17.242213678667","19.494945225698","21.318476282366","23.810683524167","24.774455380086","23.71940289601","26.622531162233","28.80955665593","31.476188609771","31.9792547594157","27.3795495623223","25.4935432895485","25.8190857795485"
"Anguilla","0.00216828960215","0.00216832317577","0.00226374926425","0.00210895620064","0.00235026094761","0.00258403307363","0.00243447391453","0.00253706376542","0.00290161027062","0.00321301340943","0.0044126315203","0.00663977529322","0.00701885537326","0.00608888699909","0.00580113873223","0.00367082590002","0.0031546451567","0.0061258800414","0.00579721811551","0.00614849558542","0.0061144289948","0.00757944175184","0.0079029319634","0.0099522039152","0.0131312633119","0.0163956627663","0.0162133374908","0.0135637539759","0.0124487722325","0.0117508337615","0.0155314395258","0.0159093810699","0.0108578056681","0.0141050723358","0.0134712080418","0.013661205713","0.0128122867303","0.0123545563716","0.0152684915651","0.020160956288","0.0240045198324","0.0260080367764","0.0260232096264","0.0279405237515","0.0278960509127","0.0280054450253","0.0284467619684","0.0230693220983","0.0238677500641","0.0234394203699"
"Antigua and Barbuda","0.12080997425932","0.12080438687332","0.1398382980505","0.15340961383391","0.12670408582506","0.15996715456187","0.14135955304021","0.15640705571187","0.16208418360816","0.15223565343681","0.15110464589681","0.1343671472524","0.1761172455825","0.1022787227401","0.1436442401984","0.15655933886495","0.16840622522559","0.22170354886326","0.23043816945635","0.22192819647792","0.22343220608987","0.23808631132653","0.2394591235094","0.2280768182492","0.2627874699525","0.2600367468233","0.262645180884","0.2496092074149","0.2455838014044","0.2568099466235","0.2437643646325","0.2427303441532","0.2411695511304","0.2748792742733","0.2836976627454","0.282773202988","0.273886972846","0.2829581156532","0.2880781664019","0.3356077633464","0.35645657857595","0.3530166893862","0.6154689334549","0.6358595767088","0.5682582602222","0.6241310602258","0.6319464160578","0.5083626220948","0.5234447654264","0.5099989955732"
"Argentina","88.7599264103","89.2132230803","90.3726328535","94.4967628638","94.3470976511","92.27455194334","97.16205913417","100.6275977373","101.8678439865","107.1940586838","104.7168603355","102.366347461","100.5113225795","102.5611820239","100.6712346578","95.10394522938","106.40877746005","111.21517684894","116.53076007976","114.16238654181","108.1223503583","112.4539635999","116.0062662057","115.3009990221","124.1715683062","128.1300984135","135.9283341424","143.4102199289","147.4603323465","152.4933776055","150.8408660261","141.2761064836","133.4193655678","146.5162699105","162.8543472157","165.7579748377","176.5522765107","184.2869132636","196.2151877983","186.1670881351","191.5709526358","199.7267519692","205.5782927705","202.0354861743","209.9813298047","212.8736207174","212.611025826","206.06061915975","204.9208239557","199.4137694287"
"Armenia","10.916012288","10.936794697146","11.746671998064","12.80750028174","13.86066219801","15.24417088165","15.745712132","16.33748558169","16.94714531515","17.61084633059","18.72228548087","19.1208475428","19.6358040253","19.7322367649","19.8230087769","20.0587530122","20.195736124","20.447215586","20.463797983","20.101008764","20.699069347","21.559445265","11.003951988","5.179678861","2.883557883","3.618016016","2.6752084247","3.4314932276","3.5619713548","3.1986511876","3.661387475","3.7273603814","3.196346658","3.5693232102","3.8345407562","4.5418201672","4.5801365442","5.2926923372","5.7944903522","4.6574050572","4.4618751562","5.0885146602","5.8685824382","5.5554937942","5.5291025452","5.0060359692","5.0731306262","5.4128674293","6.1974867271","5.9219781188"
"Aruba","0.02129257975206","0.02130573718806","0.02449499009576","0.02677442043532","0.02233859002635","0.02789323688531","0.02479752110437","0.02730685144331","0.02825295848469","0.0266136073348","0.0264320380188","0.02807760596986","0.02648206194279","0.02672931370003","0.02999507614869","0.03259329040989","0.03497020478812","0.03829884870254","0.23036731120635","0.2585799820909","0.2973187087432","0.3562925558098","0.3584016583192","0.3790904539489","0.374846694992","0.444699550131","0.3001843903217","0.462171847092","0.454656490394","0.475448984808","0.45122094888","0.483623233217","0.480485829911","0.479714423831","0.530326458167","0.470129404345","0.485492696794","0.439233395894","0.447190058203","0.4692737509647","0.4984622756063","0.4585737976219","0.7997451848764","1.0163062106361","0.9581246960206","0.9595830227924","0.971607801587601","0.7814249136762","0.8046359778693","0.7839459082002"
